Date,Code,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Rank
2022-05-31,035600,KG이니시스,KOSDAQ,우량기업부,15800,1,50,0.32,15750,15800,15600,152385,2395586550,440890057200,27904434,KSQ,520
2022-05-31,099190,아이센스,KOSDAQ,우량기업부,32000,1,350,1.11,31500,32100,31500,33038,1055400950,440119616000,13753738,KSQ,521
2022-05-31,298540,더네이쳐홀딩스,KOSDAQ,우량기업부,30250,1,200,0.67,30300,30650,30000,35916,1085819000,439975844000,14544656,KSQ,522
2022-05-31,048550,SM C&C,KOSDAQ,중견기업부,4595,2,-70,-1.5,4650,4655,4565,583396,2686677120,439328501400,95610120,KSQ,523
2022-05-31,299030,하나기술,KOSDAQ,벤처기업부,58700,1,500,0.86,59300,59500,58500,21168,1247050900,438675079000,7473170,KSQ,524
2022-05-31,091810,티웨이항공,KOSPI,,2725,2,-15,-0.55,2795,2795,2695,631862,1724259460,436900010275,160330279,STK,525
2022-05-31,319400,현대무벡스,KOSDAQ,우량기업부,3850,1,25,0.65,3850,4030,3805,9904320,38956428525,434692673800,112907188,KSQ,526
2022-05-31,110790,크리스에프앤씨,KOSDAQ,우량기업부,37100,2,-1150,-3.01,37800,37900,36300,51218,1884277700,434644308000,11715480,KSQ,527
2022-05-31,060980,한라홀딩스,KOSPI,,41500,1,450,1.1,41050,41550,40500,27607,1139277500,434590905000,10472070,STK,528
2022-05-31,063170,서울옥션,KOSDAQ,중견기업부,24450,2,-250,-1.01,24500,24600,24050,148007,3598396200,434580828150,17774267,KSQ,529
2022-05-31,131390,원익피앤이,KOSDAQ,우량기업부,29150,1,400,1.39,29050,29250,28850,80304,2337589900,431971226500,14818910,KSQ,530
2022-05-31,012630,HDC,KOSPI,,7220,2,-10,-0.14,7180,7310,7180,114699,830585410,431335225620,59741721,STK,531
2022-05-31,015750,성우하이텍,KOSDAQ,우량기업부,5380,1,360,7.17,5020,5400,5020,3440198,18192390640,430400000000,80000000,KSQ,532
2022-05-31,058650,세아홀딩스,KOSPI,,107500,1,500,0.47,108000,110000,106000,427,45776000,430000000000,4000000,STK,533
2022-05-31,005390,신성통상,KOSPI,,2980,1,5,0.17,3000,3015,2975,273366,817029175,428251002200,143708390,STK,534
2022-05-31,088260,이리츠코크렙,KOSPI,,6760,2,-20,-0.29,6780,6800,6730,107912,730505680,428189148400,63341590,STK,535
2022-05-31,003580,HLB글로벌,KOSPI,,10150,2,-100,-0.98,10500,10600,10100,1177308,12093358800,427983245550,42165837,STK,536
2022-05-31,008490,서흥,KOSPI,,36900,1,350,0.96,36550,36950,36350,5002,183946650,426900269700,11569113,STK,537
2022-05-31,298690,에어부산,KOSPI,,2195,1,5,0.23,2235,2235,2180,369589,811792205,425654400000,193920000,STK,538
2022-05-31,290670,대보마그네틱,KOSDAQ,벤처기업부,54400,3,0,0.0,54500,55400,53700,38991,2118087400,425652800000,7824500,KSQ,539
2022-05-31,077360,덕산하이메탈,KOSDAQ,우량기업부,9350,3,0,0.0,9740,9740,9300,621327,5920019650,424835968700,45437002,KSQ,540
2022-05-31,029960,코엔텍,KOSDAQ,우량기업부,8480,3,0,0.0,8430,8510,8340,199375,1682792430,424000000000,50000000,KSQ,541
2022-05-31,005950,이수화학,KOSPI,,15150,2,-250,-1.62,15350,15450,15150,188533,2872282750,423587091600,27959544,STK,542
2022-05-31,047920,HLB제약,KOSDAQ,기술성장기업부,15550,1,750,5.07,15000,15550,14800,554469,8413169150,422751101300,27186566,KSQ,543
2022-05-31,232140,와이아이케이,KOSDAQ,우량기업부,5130,2,-10,-0.19,5150,5170,5110,72600,372393460,420892645500,82045350,KSQ,544
2022-05-31,000050,경방,KOSPI,,15350,1,700,4.78,15400,17400,15000,289811,4667369450,420824394500,27415270,STK,545
2022-05-31,001790,대한제당,KOSPI,,4690,2,-265,-5.35,5010,5020,4690,6981289,33457798960,420676960200,89696580,STK,546
2022-05-31,281820,케이씨텍,KOSPI,,20100,2,-100,-0.5,20150,20200,19900,29366,587926350,419317275600,20861556,STK,547
2022-05-31,036810,에프에스티,KOSDAQ,우량기업부,19250,2,-50,-0.26,19500,19500,19000,76378,1465684750,418818188250,21756789,KSQ,548
2022-05-31,001470,삼부토건,KOSPI,,2230,1,35,1.59,2200,2240,2195,2564015,5698279440,418511626250,187673375,STK,549
2022-05-31,298870,다올인베스트먼트,KOSDAQ,중견기업부,4170,2,-15,-0.36,4170,4195,4165,55608,232555960,417000000000,100000000,KSQ,550
2022-05-31,293780,압타바이오,KOSDAQ,기술성장기업부,18650,1,450,2.47,18250,18750,17850,146460,2688581550,415873850900,22298866,KSQ,551
2022-05-31,130660,한전산업,KOSPI,,12700,1,150,1.2,12600,12850,12600,184079,2341414950,414020000000,32600000,STK,553
2022-05-31,377030,맥스트,KOSDAQ,기술성장기업부,21000,2,-1000,-4.55,21550,21800,20700,500900,10554846250,410988522000,19570882,KSQ,554
2022-05-31,082740,HSD엔진,KOSPI,,8730,1,220,2.59,8520,8840,8520,391700,3417351630,407876477580,46721246,STK,555
2022-05-31,027360,아주IB투자,KOSDAQ,벤처기업부,3370,1,10,0.3,3365,3390,3315,604832,2031822765,407173361720,120822956,KSQ,556
2022-05-31,104460,디와이피엔에프,KOSDAQ,우량기업부,38000,2,-400,-1.04,38600,38600,37750,15647,595104050,407117750000,10713625,KSQ,557
2022-05-31,050890,쏠리드,KOSDAQ,우량기업부,6640,1,130,2.0,6520,6690,6500,386029,2546949030,406511689600,61221640,KSQ,558
2022-05-31,001725,신영증권우,KOSPI,,57600,2,-100,-0.17,57700,57700,57400,570,32817200,406296748800,7053763,STK,559
2022-05-31,067000,조이시티,KOSDAQ,우량기업부,5930,1,10,0.17,5940,5970,5780,458241,2691250270,406268682270,68510739,KSQ,560
2022-05-31,119610,인터로조,KOSDAQ,우량기업부,30700,1,300,0.99,30600,30750,30050,26269,799270450,405745874600,13216478,KSQ,561
2022-05-31,080580,오킨스전자,KOSDAQ,벤처기업부,22950,2,-250,-1.08,23450,23450,22850,31903,735037350,405739889100,17679298,KSQ,562
2022-05-31,078160,메디포스트,KOSDAQ,벤처기업부,24900,2,-100,-0.4,25200,25600,24600,149433,3752095200,404978430600,16264194,KSQ,563
2022-05-31,071320,지역난방공사,KOSPI,,34900,1,500,1.45,34350,34900,34300,6794,236341750,404098165600,11578744,STK,564
2022-05-31,291230,엔피,KOSDAQ,중견기업부,9780,2,-10,-0.1,9880,9880,9640,279833,2726132560,402932322720,41199624,KSQ,565
2022-05-31,101160,월덱스,KOSDAQ,우량기업부,24400,1,150,0.62,24300,24450,24200,51212,1246006800,402868229200,16510993,KSQ,566
2022-05-31,058610,에스피지,KOSDAQ,우량기업부,18150,1,500,2.83,17900,18750,17750,577721,10631342150,402519084000,22177360,KSQ,567
2022-05-31,136480,하림,KOSDAQ,중견기업부,3775,2,-40,-1.05,3815,3815,3720,3106780,11678885685,400941625050,106209702,KSQ,568
2022-05-31,371950,풍원정밀,KOSDAQ,기술성장기업부,19050,1,650,3.53,18500,19200,18050,192500,3611848050,400821296400,21040488,KSQ,569
2022-05-31,139990,아주스틸,KOSPI,,15150,1,50,0.33,15100,15250,15000,38454,582177200,400750663350,26452189,STK,570
2022-05-31,004890,동일산업,KOSPI,,165000,2,-1500,-0.9,164000,165500,163000,2905,477069500,400160475000,2425215,STK,571
2022-05-31,080160,모두투어,KOSDAQ,중견기업부,21150,3,0,0.0,21250,21250,20900,103932,2192268000,399735000000,18900000,KSQ,572
2022-05-31,003300,한일홀딩스,KOSPI,,12950,2,-300,-2.26,13350,13350,12900,8857,115135550,399285847800,30832884,STK,573
2022-05-31,016800,퍼시스,KOSPI,,34600,3,0,0.0,34700,34700,34350,845,29205200,397900000000,11500000,STK,574
2022-05-31,099430,바이오플러스,KOSDAQ,벤처기업부,27400,1,950,3.59,26750,27800,26200,151685,4151884000,396826418400,14482716,KSQ,575
2022-05-31,078130,국일제지,KOSDAQ,중견기업부,3100,1,50,1.64,3055,3110,3035,413395,1275266770,395614166300,127617473,KSQ,576
2022-05-31,078020,이베스트투자증권,KOSDAQ,우량기업부,7130,2,-30,-0.42,7100,7160,7050,60580,430995340,395580884700,55481190,KSQ,577
2022-05-31,117580,대성에너지,KOSPI,,14300,1,200,1.42,14300,14400,14050,609397,8657694400,393250000000,27500000,STK,578
2022-05-31,024720,한국콜마홀딩스,KOSPI,,21150,1,300,1.44,20850,21450,20750,33076,699276800,392897606850,18576719,STK,579
2022-05-31,003545,대신증권우,KOSPI,,15100,1,150,1.0,14950,15100,14850,44420,665241150,392600000000,26000000,STK,580
2022-05-31,100120,뷰웍스,KOSDAQ,우량기업부,39200,3,0,0.0,39500,39500,38750,12872,503927750,392073108000,10001865,KSQ,581
2022-05-31,321550,티움바이오,KOSDAQ,기술성장기업부,16300,1,250,1.56,16100,16400,16100,26837,436857300,390812483800,23976226,KSQ,582
2022-05-31,035890,서희건설,KOSDAQ,우량기업부,1700,1,5,0.29,1695,1715,1680,1490509,2533959785,390674376900,229808457,KSQ,583
2022-05-31,089030,테크윙,KOSDAQ,우량기업부,20100,2,-100,-0.5,20250,20300,19950,91697,1843305300,389706196800,19388368,KSQ,584
2022-05-31,018310,삼목에스폼,KOSDAQ,우량기업부,26300,2,-1900,-6.74,27700,27700,25600,239511,6280962000,386610000000,14700000,KSQ,586
2022-05-31,317330,덕산테코피아,KOSDAQ,우량기업부,21000,2,-350,-1.64,21450,21500,20900,54820,1154679950,385925988000,18377428,KSQ,587
2022-05-31,294570,쿠콘,KOSDAQ,벤처기업부,38050,2,-150,-0.39,38250,38500,37800,59860,2274084550,383988614250,10091685,KSQ,588
2022-05-31,285490,노바텍,KOSDAQ,벤처기업부,36300,1,650,1.82,35950,36400,35500,32542,1171560150,383902665300,10575831,KSQ,589
2022-05-31,102940,코오롱생명과학,KOSDAQ,관리종목(소속부없음),33600,3,0,0.0,33750,33850,33500,17195,578264050,383455161600,11412356,KSQ,590
2022-05-31,002270,롯데푸드,KOSPI,,317000,1,1500,0.48,318500,318500,314500,2099,664598000,383270435000,1209055,STK,591
2022-05-31,001510,SK증권,KOSPI,,810,1,2,0.25,810,812,806,1400997,1134346697,382798038510,472590171,STK,592
2022-05-31,214260,라파스,KOSDAQ,기술성장기업부,44300,1,150,0.34,44150,44600,43650,37373,1652178450,381751528800,8617416,KSQ,593
2022-05-31,086980,쇼박스,KOSDAQ,중견기업부,6090,2,-10,-0.16,6100,6220,6030,3367246,20613751890,381300990000,62611000,KSQ,594
2022-05-31,041830,인바디,KOSDAQ,우량기업부,27800,1,350,1.28,27400,27900,27250,24033,664607400,380409139600,13683782,KSQ,595
2022-05-31,322000,현대에너지솔루션,KOSPI,,33900,1,200,0.59,33700,37050,33700,966037,34072241500,379680000000,11200000,STK,596
2022-05-31,030530,원익홀딩스,KOSDAQ,우량기업부,4910,1,10,0.2,4920,4920,4835,146952,718591085,379238486710,77237981,KSQ,597
2022-05-31,071055,한국금융지주우,KOSPI,,64700,1,700,1.09,64500,64700,64000,12538,807957900,379028839700,5858251,STK,598
2022-05-31,075580,세진중공업,KOSPI,,6630,1,20,0.3,6650,6830,6590,140852,935985500,376911893280,56849456,STK,599
2022-05-31,100790,미래에셋벤처투자,KOSDAQ,우량기업부,7770,1,20,0.26,7760,7920,7750,70404,549804350,376692404970,48480361,KSQ,600
2022-05-31,011700,한신기계,KOSPI,,11600,1,200,1.75,11500,12100,11450,5149815,60397436200,376375351600,32446151,STK,601
2022-05-31,122450,KMH,KOSDAQ,중견기업부,8300,1,70,0.85,8200,8330,8200,21432,176944510,376288501200,45335964,KSQ,602
2022-05-31,003220,대원제약,KOSPI,,17200,1,100,0.58,17100,17250,17100,51271,880026000,375696779200,21842836,STK,603
2022-05-31,055490,테이팩스,KOSPI,,79600,3,0,0.0,79900,79900,78600,11086,880693100,375524940000,4717650,STK,604
2022-05-31,293480,하나제약,KOSPI,,21100,1,500,2.43,20650,21100,20450,66836,1397363950,375009160600,17772946,STK,605
2022-05-31,004250,NPC,KOSPI,,10200,1,150,1.49,10250,10800,10200,2904282,30510556800,374544000000,36720000,STK,606
2022-05-31,037070,파세코,KOSDAQ,우량기업부,18650,2,-100,-0.53,18950,18950,18500,106924,1990964000,373000000000,20000000,KSQ,607
2022-05-31,035080,그래디언트,KOSDAQ,중견기업부,24000,2,-50,-0.21,24100,24300,24000,78646,1895496850,372662016000,15527584,KSQ,608
2022-05-31,179290,엠아이텍,KOSDAQ,벤처기업부,11850,1,1250,11.79,10950,12150,10750,3863034,45114358000,372397128300,31425918,KSQ,609
2022-05-31,016590,신대양제지,KOSPI,,92300,2,-300,-0.32,93200,93200,91900,2612,241210600,371948878600,4029782,STK,610
2022-05-31,277810,레인보우로보틱스,KOSDAQ,기술성장기업부,23050,1,500,2.22,23000,23450,22800,161996,3747346950,371916682700,16135214,KSQ,611
2022-05-31,042000,카페24,KOSDAQ,기술성장기업부,16500,2,-50,-0.3,16450,16500,16150,67178,1099921600,371203767000,22497198,KSQ,612
2022-05-31,026890,스틱인베스트먼트,KOSPI,,8900,2,-100,-1.11,9000,9090,8900,555356,4955930140,370935757500,41678175,STK,613
2022-05-31,122900,아이마켓코리아,KOSPI,,11050,1,150,1.38,10900,11100,10800,94030,1031808450,369388682000,33428840,STK,614
2022-05-31,000230,일동홀딩스,KOSPI,,32000,2,-700,-2.14,32500,32850,31500,444421,14477039800,369292800000,11540400,STK,615
2022-05-31,089010,켐트로닉스,KOSDAQ,우량기업부,24800,1,50,0.2,24750,25000,24750,38581,959735250,368482293600,14858157,KSQ,616
2022-05-31,104700,한국철강,KOSPI,,8660,2,-20,-0.23,8730,8730,8620,46020,398016350,367617000000,42450000,STK,617
2022-05-31,051370,인터플렉스,KOSDAQ,중견기업부,15750,2,-150,-0.94,15950,16150,15700,124721,1977268050,367407684000,23327472,KSQ,618
2022-05-31,009290,광동제약,KOSPI,,7000,1,50,0.72,6880,7000,6880,100934,702490420,366945957000,52420851,STK,619
2022-05-31,023410,유진기업,KOSDAQ,우량기업부,4720,3,0,0.0,4700,4750,4695,209459,990506715,364907273360,77310863,KSQ,620
2022-05-31,081000,일진다이아,KOSPI,,25650,1,150,0.59,25500,26450,25400,141952,3662288300,364306308750,14202975,STK,621
2022-05-31,065350,신성델타테크,KOSDAQ,우량기업부,13200,2,-50,-0.38,13300,13500,13100,111875,1485401250,362788113600,27483948,KSQ,622
2022-05-31,002310,아세아제지,KOSPI,,40400,2,-50,-0.12,40350,40450,40100,19732,795185900,361842680800,8956502,STK,623
2022-05-31,002150,도화엔지니어링,KOSPI,,10700,1,350,3.38,10350,10900,10150,1799767,19125529250,360804000000,33720000,STK,624
2022-05-31,339770,교촌에프앤비,KOSPI,,14400,2,-50,-0.35,14300,14500,14250,16773,241353650,359748576000,24982540,STK,625
2022-05-31,271980,제일약품,KOSPI,,24400,1,600,2.52,23750,25000,23750,74835,1826126800,358798876800,14704872,STK,626
2022-05-31,121440,골프존뉴딘홀딩스,KOSDAQ,우량기업부,8340,2,-20,-0.24,8400,8440,8330,55230,461199860,357259062120,42836818,KSQ,627
2022-05-31,064290,인텍플러스,KOSDAQ,우량기업부,28100,1,800,2.93,27450,28350,27100,165328,4620618750,357009432200,12704962,KSQ,628
2022-05-31,005860,한일사료,KOSDAQ,중견기업부,9040,2,-340,-3.62,9550,9580,8860,8559819,78258829280,356209312400,39403685,KSQ,629
2022-05-31,034950,한국기업평가,KOSDAQ,우량기업부,78100,2,-700,-0.89,78800,78900,77900,3088,241839900,354614143400,4540514,KSQ,630
2022-05-31,059090,미코,KOSDAQ,우량기업부,10600,2,-150,-1.4,10650,10750,10600,99641,1059239200,354217846800,33416778,KSQ,631
2022-05-31,115450,HLB테라퓨틱스,KOSDAQ,중견기업부,11250,1,250,2.27,11150,11700,10900,307599,3440936500,352521123750,31335211,KSQ,632
2022-05-31,000490,대동,KOSPI,,14700,1,200,1.38,14700,14950,14550,270913,3992920550,351805603800,23932354,STK,633
2022-05-31,005500,삼진제약,KOSPI,,25300,1,300,1.2,25050,25350,24700,36035,903669000,351670000000,13900000,STK,634
2022-05-31,900140,엘브이엠씨홀딩스,KOSPI,,3535,3,0,0.0,3545,3670,3470,737782,2627883705,351574474895,99455297,STK,635
2022-05-31,204270,제이앤티씨,KOSDAQ,우량기업부,6070,1,350,6.12,5730,6290,5650,604796,3648048160,351140188620,57848466,KSQ,636
2022-05-31,217330,싸이토젠,KOSDAQ,기술성장기업부,59200,2,-200,-0.34,59100,59400,59000,1207,71467800,350546051200,5921386,KSQ,637
2022-05-31,002020,코오롱,KOSPI,,27750,1,300,1.09,27650,27800,27450,17432,482377850,350383321500,12626426,STK,638
2022-05-31,007460,에이프로젠 MED,KOSPI,,1705,2,-10,-0.58,1710,1740,1700,2064150,3541468485,350049804115,205307803,STK,639
2022-05-31,015860,일진홀딩스,KOSPI,,7090,1,1050,17.38,6040,7700,5980,48079272,337672691290,349873654470,49347483,STK,640
2022-05-31,083790,크리스탈지노믹스,KOSDAQ,기술성장기업부,5050,2,-30,-0.59,5080,5700,5030,2453182,13123928775,349694754300,69246486,KSQ,641
2022-05-31,123420,위메이드플레이,KOSDAQ,우량기업부,30400,2,-300,-0.98,30600,30800,29750,143711,4357984300,348683196800,11469842,KSQ,642
2022-05-31,032300,한국파마,KOSDAQ,우량기업부,31950,2,-400,-1.24,32500,32550,31600,31715,1012343500,348469096950,10906701,KSQ,643
2022-05-31,00088K,한화3우B,KOSPI,,15450,2,-50,-0.32,15500,15650,15400,88274,1368098550,347192400000,22472000,STK,644
2022-05-31,095720,웅진씽크빅,KOSPI,,3005,1,15,0.5,2985,3015,2980,142268,426344875,347095484925,115505985,STK,645
2022-05-31,032820,우리기술,KOSDAQ,벤처기업부,2355,1,45,1.95,2320,2415,2305,7210922,17087335495,346166850015,146992293,KSQ,646
2022-05-31,052400,코나아이,KOSDAQ,우량기업부,22200,1,250,1.14,22200,22650,21900,326487,7259976450,345412419600,15559118,KSQ,647
2022-05-31,042600,새로닉스,KOSDAQ,우량기업부,27800,1,150,0.54,27600,28400,27550,137557,3841531850,345375357200,12423574,KSQ,648
2022-05-31,213500,한솔제지,KOSPI,,14500,1,300,2.11,14250,14600,14150,221631,3208894150,345108352000,23800576,STK,649
2022-05-31,017940,E1,KOSPI,,50300,1,900,1.82,49500,50500,49400,17596,881583100,345058000000,6860000,STK,650
2022-05-31,272550,삼양패키징,KOSPI,,21850,2,-50,-0.23,21900,21900,21700,18943,413260700,344982461350,15788671,STK,651
2022-05-31,032620,유비케어,KOSDAQ,우량기업부,6580,1,30,0.46,6600,6610,6490,93217,610630120,343457174620,52197139,KSQ,652
2022-05-31,377190,디앤디플랫폼리츠,KOSPI,,5330,3,0,0.0,5330,5330,5290,79018,420363280,343252000000,64400000,STK,653
2022-05-31,126560,현대퓨처넷,KOSPI,,3110,2,-85,-2.66,3195,3200,3110,603677,1883584725,342731158950,110202945,STK,654
2022-05-31,002990,금호건설,KOSPI,,9220,1,100,1.1,9140,9260,9130,88400,813907950,340712145900,36953595,STK,655
2022-05-31,100130,동국S&C,KOSDAQ,우량기업부,5960,1,500,9.16,5450,6440,5450,11366665,69680876750,340572280000,57143000,KSQ,656
2022-05-31,039440,에스티아이,KOSDAQ,우량기업부,21500,3,0,0.0,21600,21600,21200,271879,5816583700,340345000000,15830000,KSQ,657
2022-05-31,078070,유비쿼스홀딩스,KOSDAQ,중견기업부,18150,3,0,0.0,18000,18150,17850,11552,207670450,339343798200,18696628,KSQ,658
2022-05-31,265520,AP시스템,KOSDAQ,우량기업부,22150,1,50,0.23,22350,22350,21850,99173,2180907850,338483475150,15281421,KSQ,659
2022-05-31,034810,해성산업,KOSDAQ,우량기업부,12800,1,50,0.39,12750,13000,12700,29784,383230000,337360614400,26356298,KSQ,660
2022-05-31,001500,현대차증권,KOSPI,,10600,3,0,0.0,10600,10650,10550,18555,196571850,336153157200,31712562,STK,661
2022-05-31,072710,농심홀딩스,KOSPI,,72400,2,-100,-0.14,72500,72600,71700,4678,338149100,335775996000,4637790,STK,662
2022-05-31,389260,대명에너지,KOSDAQ,중견기업부,19750,1,100,0.51,20150,21000,19600,2399941,48703171850,335750000000,17000000,KSQ,663
2022-05-31,046440,KG모빌리언스,KOSDAQ,우량기업부,8640,1,80,0.93,8600,8640,8540,190802,1637018190,335452907520,38825568,KSQ,664
2022-05-31,281740,레이크머티리얼즈,KOSDAQ,우량기업부,5100,1,20,0.39,5100,5210,5040,664281,3404266160,335225794800,65730548,KSQ,666
2022-05-31,023160,태광,KOSDAQ,우량기업부,12650,1,400,3.27,12250,12800,12150,149625,1874552600,335225000000,26500000,KSQ,667
2022-05-31,048870,시너지이노베이션,KOSDAQ,벤처기업부,4160,3,0,0.0,4185,4245,4145,536761,2252184875,334577959040,80427394,KSQ,668
2022-05-31,010690,화신,KOSPI,,9580,1,80,0.84,9520,9700,9410,848071,8105043640,334537527800,34920410,STK,669
2022-05-31,009410,태영건설,KOSPI,,8600,1,20,0.23,8600,8610,8560,61715,530614950,334532242800,38899098,STK,670
2022-05-31,067990,도이치모터스,KOSDAQ,우량기업부,10800,1,150,1.41,10650,10900,10600,171759,1845934450,333667339200,30895124,KSQ,671
2022-05-31,000020,동화약품,KOSPI,,11900,2,-150,-1.24,12050,12100,11850,293055,3492355350,332384493000,27931470,STK,672
